scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json 
iter-2-scenario-191,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,111,3,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.67,27.94,-39.75,7.67,,27.94,,-39.75,,,-11.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-191_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-191_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-191_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 7.9, 'gsnr_signal_bw_db': 7.86}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 7.34, 'gsnr_signal_bw_db': 7.31}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'snr_nli_signal_bw_db': 7.89, 'gsnr_signal_bw_db': 7.84}], 'rx_signal_power_dbm': -11.81, 'osnr_signal_bw_db': 27.94, 'gsnr_signal_bw_db': 7.67, 'ase_signal_bw_dbm': -39.75}"
iter-2-scenario-192,2,NDFF,bristol,powergate,,,246.5,voyager,16QAM,32.0,200.0,3,111,3,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,7.693,27.61,-40.42,7.693,,27.61,,-40.42,,,-12.81,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading -> powergate,4,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-192_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-192_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-192_spectrum.json,,,,,,,,,,Blueprint for Bristol to powergate.,"{'channels_simulated': 3, 'channel_slots': 3, 'spans_simulated': 4, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 7.92, 'gsnr_signal_bw_db': 7.88}, {'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 7.37, 'gsnr_signal_bw_db': 7.33}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'snr_nli_signal_bw_db': 7.91, 'gsnr_signal_bw_db': 7.87}], 'rx_signal_power_dbm': -12.81, 'osnr_signal_bw_db': 27.61, 'gsnr_signal_bw_db': 7.693, 'ase_signal_bw_dbm': -40.42}"
iter-1-scenario-41,1,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,000,0,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,,,,,,,,,,,,,Path from bristol to reading,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-121,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,000,0,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,,,,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-122,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,000,0,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,,,,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-2-scenario-123,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,000,0,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,derived,no_signal,,,,,,,,,,,,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,,,,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 0, 'channel_slots': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '000', 'note': 'All channel slots are switched off in this pattern.'}"
iter-1-scenario-42,1,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,001,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.11,29.24,-35.59,10.11,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-42_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-42_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-42_spectrum.json,,,,,,,,,,Path from bristol to reading,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.16, 'gsnr_signal_bw_db': 10.11}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.11, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-124,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,001,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.11,29.24,-35.59,10.11,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-124_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-124_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-124_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.16, 'gsnr_signal_bw_db': 10.11}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.11, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-125,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,001,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.11,29.18,-36.03,10.11,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-125_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-125_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-125_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 10.16, 'gsnr_signal_bw_db': 10.11}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 10.11, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-126,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,001,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.1,29.09,-36.44,10.1,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-126_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-126_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-126_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '001', 'channel_details': [{'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 10.15, 'gsnr_signal_bw_db': 10.1}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 10.1, 'ase_signal_bw_dbm': -36.44}"
iter-1-scenario-43,1,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,010,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.12,29.24,-35.59,10.12,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-43_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-43_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-43_spectrum.json,,,,,,,,,,Path from bristol to reading,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.17, 'gsnr_signal_bw_db': 10.12}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.12, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-127,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,010,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.12,29.24,-35.59,10.12,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-127_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-127_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-127_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.17, 'gsnr_signal_bw_db': 10.12}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.12, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-128,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,010,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.11,29.18,-36.03,10.11,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-128_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-128_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-128_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 10.17, 'gsnr_signal_bw_db': 10.11}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 10.11, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-129,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,010,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.1,29.09,-36.44,10.1,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-129_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-129_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-129_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '010', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 10.16, 'gsnr_signal_bw_db': 10.1}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 10.1, 'ase_signal_bw_dbm': -36.44}"
iter-1-scenario-44,1,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.555,29.24,-35.59,8.555,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-44_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-44_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-44_spectrum.json,,,,,,,,,,Path from bristol to reading,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.6, 'gsnr_signal_bw_db': 8.56}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.59, 'gsnr_signal_bw_db': 8.55}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 8.555, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-130,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,011,2,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.555,29.24,-35.59,8.555,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-130_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-130_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-130_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.6, 'gsnr_signal_bw_db': 8.56}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 8.59, 'gsnr_signal_bw_db': 8.55}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 8.555, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-131,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,011,2,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.555,29.18,-36.03,8.555,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-131_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-131_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-131_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.59, 'gsnr_signal_bw_db': 8.56}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 8.59, 'gsnr_signal_bw_db': 8.55}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 8.555, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-132,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,011,2,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,8.54,29.09,-36.44,8.54,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-132_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-132_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-132_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 2, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '011', 'channel_details': [{'channel_number': 2.0, 'frequency_thz': 194.05, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.58, 'gsnr_signal_bw_db': 8.54}, {'channel_number': 3.0, 'frequency_thz': 194.1, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 8.58, 'gsnr_signal_bw_db': 8.54}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 8.54, 'ase_signal_bw_dbm': -36.44}"
iter-1-scenario-45,1,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.12,29.24,-35.59,10.12,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-45_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-45_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-1-scenario-45_spectrum.json,,,,,,,,,,Path from bristol to reading,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.18, 'gsnr_signal_bw_db': 10.12}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.12, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-133,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,100,1,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.12,29.24,-35.59,10.12,,29.24,,-35.59,,,-6.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-133_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-133_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-133_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'snr_nli_signal_bw_db': 10.18, 'gsnr_signal_bw_db': 10.12}], 'rx_signal_power_dbm': -6.35, 'osnr_signal_bw_db': 29.24, 'gsnr_signal_bw_db': 10.12, 'ase_signal_bw_dbm': -35.59}"
iter-2-scenario-134,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,100,1,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.12,29.18,-36.03,10.12,,29.18,,-36.03,,,-6.85,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-134_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-134_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-134_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'snr_nli_signal_bw_db': 10.17, 'gsnr_signal_bw_db': 10.12}], 'rx_signal_power_dbm': -6.85, 'osnr_signal_bw_db': 29.18, 'gsnr_signal_bw_db': 10.12, 'ase_signal_bw_dbm': -36.03}"
iter-2-scenario-135,2,NDFF,bristol,reading,,,169.5,voyager,16QAM,32.0,200.0,3,100,1,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,10.11,29.09,-36.44,10.11,,29.09,,-36.44,,,-7.35,,,,,,,,,,bristol -> bradley stoke -> froxfield -> reading,3,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-135_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-135_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-135_spectrum.json,,,,,,,,,,Blueprint for Bristol to reading.,"{'channels_simulated': 1, 'channel_slots': 3, 'spans_simulated': 3, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '100', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'snr_nli_signal_bw_db': 10.16, 'gsnr_signal_bw_db': 10.11}], 'rx_signal_power_dbm': -7.35, 'osnr_signal_bw_db': 29.09, 'gsnr_signal_bw_db': 10.11, 'ase_signal_bw_dbm': -36.44}"
